sample	ref	var1	var2	pval	odds_ratio	values	pval_corrected	canon_var1	canon_var2
modA0-575_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.2855687924302763e-134	0.49043035220284337	"26     58   
True   False    6874
False  True     4912
True   True     4662
False  False    3552
dtype: int64"	1.4998302578353224e-132	26	58
modA0-675_modB0-475_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.112457109514071e-08	1.1897459595902484	"26     58   
True   False    6945
       True     6607
False  False    3583
       True     2865
dtype: int64"	2.18128845002759e-08	26	58
modA0-975_modB0-575_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.7449168371128989	1.0329113924050632	"26     58   
True   True     11220
       False     8295
False  True       275
       False      210
dtype: int64"	0.7748020594042039	26	58
modA0-475_modB0-175_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.455572592623482e-24	1.4584252561784208	"26     58   
False  False    8879
True   False    7584
       True     1962
False  True     1575
dtype: int64"	1.266440217191852e-23	26	58
modA0-975_modB0-175_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.8580282451641619	0.9776586025651673	"26     58   
True   False    16099
       True      3400
False  False      412
       True        89
dtype: int64"	0.8755390256777162	26	58
modA0-875_modB0-375_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6453406417195875	0.979519355242828	"26     58   
True   False    10885
       True      6578
False  False     1569
       True       968
dtype: int64"	0.6854908182150399	26	58
modA0-675_modB0-975_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.2842630740835473e-13	0.46231465946202294	"26     58   
True   True     12998
False  True      6473
True   False      430
False  False       99
dtype: int64"	5.49479089985733e-13	26	58
modA0-975_modB0-975_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0002389487110915807	2.2287184928400183	"26     58   
True   True     18977
       False      506
False  True       488
       False       29
dtype: int64"	0.0003521349426612768	26	58
modA0-675_modB0-575_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.987121357715973e-25	0.7266835958127543	"26     58   
True   True     7412
       False    6132
False  True     4032
       False    2424
dtype: int64"	1.4925053210701504e-24	26	58
modA0-675_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.8965010208774622e-120	0.49027482188391325	"26     58   
True   False    7930
       True     5647
False  True     3804
       False    2619
dtype: int64"	9.482505104387311e-119	26	58
modA0-575_modB0-375_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.8005224598413938e-09	0.8369490260804685	"26     58   
True   False    7473
False  False    5076
True   True     4113
False  True     3338
dtype: int64"	3.642675496788947e-09	26	58
modA0-775_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00437309489182776	1.1054696986150552	"26     58   
True   False    9628
       True     5855
False  False    2914
       True     1603
dtype: int64"	0.005955576700932747	26	58
modA0-075_modB0-875_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0002122167576338594	1.3901560927582195	"26     58   
False  True     16165
       False     2314
True   True      1379
       False      142
dtype: int64"	0.00031472824225360505	26	58
modA0-575_modB0-675_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.0271309433901646e-103	1.9317989273222944	"26     58   
True   True     8550
False  True     4973
       False    3427
True   False    3050
dtype: int64"	7.618896379386798e-102	26	58
modA0-875_modB0-675_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.26478405819885853	0.949431455645163	"26     58   
True   True     11836
       False     5627
False  True      1748
       False      789
dtype: int64"	0.304349492182596	26	58
modA0-275_modB0-375_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.525502575994022e-08	0.8364966025996052	"26     58   
False  False    8919
       True     5587
True   False    3605
       True     1889
dtype: int64"	1.2246251483098703e-07	26	58
modA0-875_modB0-175_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.022168301230999013	1.139967981476289	"26     58   
True   False    14283
       True      3112
False  False     2187
       True       418
dtype: int64"	0.02863064734630869	26	58
modA0-375_modB0-575_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.7563025609773274e-107	1.9378948408405947	"26     58   
False  True     6485
       False    6029
True   True     5059
       False    2427
dtype: int64"	1.1890756402443318e-105	26	58
modA0-875_modB0-775_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.6620656764562916e-14	0.6576270275099333	"26     58   
True   True     13418
       False     4139
False  True      2031
       False      412
dtype: int64"	6.776167176434197e-14	26	58
modA0-175_modB0-675_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.3245391319864143e-07	0.8159451958758207	"26     58   
False  True     11214
       False     5326
True   True      2187
       False     1273
dtype: int64"	4.109033819167904e-07	26	58
modA0-775_modB0-275_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.5063601593194378	0.975091322094055	"26     58   
True   False    11270
       True      4241
False  False     3239
       True      1250
dtype: int64"	0.5512474518252044	26	58
modA0-475_modB0-475_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.948617791208948e-26	1.3483865077520667	"26     58   
False  False    5841
True   True     4923
       False    4634
False  True     4602
dtype: int64"	2.6725453043111337e-25	26	58
modA0-475_modB0-575_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.118941867253389e-41	0.6807025522928847	"26     58   
False  True     6572
True   True     4973
       False    4451
False  False    4004
dtype: int64"	4.018757505707558e-40	26	58
modA0-775_modB0-875_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.690315099599184e-06	0.7838789892160085	"26     58   
True   True     13496
False  True      3968
True   False     2061
False  False      475
dtype: int64"	7.725224869928069e-06	26	58
modA0-975_modB0-375_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0072711169937025215	0.78667272339797	"26     58   
True   False    12151
       True      7321
False  False      299
       True       229
dtype: int64"	0.009750540029869283	26	58
modA0-975_modB0-475_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.293330118381326e-14	2.0102732477028913	"26     58   
True   False    10140
       True      9338
False  False      358
       True       164
dtype: int64"	1.3280756569415513e-13	26	58
modA0-775_modB0-575_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.5536838157096092e-90	1.9870448391634188	"26     58   
True   True     9390
       False    6085
False  False    2547
       True     1978
dtype: int64"	2.2195483081565845e-89	26	58
modA0-375_modB0-375_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.77266746866606e-33	0.6948908559559926	"26     58   
False  False    7330
True   False    5150
False  True     5053
True   True     2467
dtype: int64"	2.242192770514256e-32	26	58
modA0-375_modB0-375_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.6189087852240202e-105	0.5077028753670426	"26     58   
False  False    7191
True   False    5413
False  True     5351
True   True     2045
dtype: int64"	3.7774538321893806e-104	26	58
modA0-475_modB0-275_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.5569936150480715e-34	0.6750082019140973	"26     58   
True   False    7325
False  False    7246
       True     3227
True   True     2202
dtype: int64"	7.784968075240357e-34	26	58
modA0-475_modB0-475_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.316833012324592e-09	0.8463852573982366	"26     58   
False  False    5330
True   False    5222
False  True     5165
True   True     4283
dtype: int64"	8.536110476348064e-09	26	58
modA0-475_modB0-375_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.405105540973718e-10	0.8319608750268467	"26     58   
False  False    6353
True   False    6067
False  True     4224
True   True     3356
dtype: int64"	7.201129542844721e-10	26	58
modA0-375_modB0-675_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.3056163850709412	0.9684190654485704	"26     58   
False  True     8382
True   True     5050
False  False    4049
True   False    2519
dtype: int64"	0.34672847576930116	26	58
modA0-575_modB0-775_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.7883239114203806e-07	0.8362856500002744	"26     58   
True   True     8824
False  True     6749
True   False    2700
False  False    1727
dtype: int64"	4.891796335825229e-07	26	58
modA0-575_modB0-275_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3109096158548013e-10	0.8134125043660496	"26     58   
True   False    8589
False  False    6000
True   True     2911
False  True     2500
dtype: int64"	2.81483659846123e-10	26	58
modA0-375_modB0-275_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4299037642187193e-29	0.6854586281918778	"26     58   
False  False    8719
True   False    5892
False  True     3683
True   True     1706
dtype: int64"	6.066258393655173e-29	26	58
modA0-175_modB0-075_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.811443797527653e-33	2.1435498289800994	"26     58   
False  False    15535
True   False     3015
False  True      1024
True   True       426
dtype: int64"	4.112007105512905e-32	26	58
modA0-275_modB0-475_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.406689737057466e-08	0.8427845114768262	"26     58   
False  False    7405
       True     7060
True   False    3069
       True     2466
dtype: int64"	1.3752474312838796e-07	26	58
modA0-175_modB0-775_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.394369547996523e-56	0.517856068248763	"26     58   
False  True     13156
       False     3294
True   True      2393
       False     1157
dtype: int64"	3.814200690502592e-55	26	58
modA0-975_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0012186729920313753	1.3830550561525996	"26     58   
True   False    12229
       True      7300
False  False      329
       True       142
dtype: int64"	0.0017199014000442798	26	58
modA0-375_modB0-375_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.04500018301467468	1.0623008737334194	"26     58   
False  False    7861
True   False    4633
False  True     4616
True   True     2890
dtype: int64"	0.05645184249152737	26	58
modA0-075_modB0-375_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.9101874490737141	0.9918994386832842	"26     58   
False  False    11649
       True      6900
True   False      914
       True       537
dtype: int64"	0.9180582305863353	26	58
modA0-775_modB0-975_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0032683707505076123	0.7049510161854544	"26     58   
True   True     15095
False  True      4407
True   False      413
False  False       85
dtype: int64"	0.0044948124270242215	26	58
modA0-075_modB0-175_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.37336972439845e-18	0.4832467945040493	"26     58   
False  False    15180
       True      3309
True   False     1367
       True       144
dtype: int64"	4.0224217869410674e-18	26	58
modA0-575_modB0-175_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.202115928623354e-15	1.3512455977516336	"26     58   
True   False    9323
False  False    7206
True   True     2208
False  True     1263
dtype: int64"	1.109992886806169e-14	26	58
modA0-475_modB0-375_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.837677334236303e-34	0.7004958806112623	"26     58   
True   False    6237
False  False    6157
       True     4449
True   True     3157
dtype: int64"	3.3238709263648696e-33	26	58
modA0-075_modB0-975_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.018243135910200985	1.6459991722093348	"26     58   
False  True     18068
True   True      1431
False  False      478
True   False       23
dtype: int64"	0.023648509513223497	26	58
modA0-975_modB0-075_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.803311059370147e-09	0.43395321856108005	"26     58   
True   False    18138
       True      1407
False  False      386
       True        69
dtype: int64"	1.9276173431345797e-08	26	58
modA0-775_modB0-175_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.035084892119669e-59	0.5113812478992356	"26     58   
True   False    13101
False  False     3308
True   True      2404
False  True      1187
dtype: int64"	5.1837467626144935e-58	26	58
modA0-875_modB0-475_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.2923387595233635e-13	1.378078279314953	"26     58   
True   False    9065
       True     8443
False  False    1487
       True     1005
dtype: int64"	3.152045754935033e-13	26	58
modA0-175_modB0-875_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.008302188683380979	0.8629693414393256	"26     58   
False  True     14594
True   True      2983
False  False     1959
True   False      464
dtype: int64"	0.011111916019821578	26	58
modA0-975_modB0-275_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.06873533070148594	0.8369515086733116	"26     58   
True   False    14177
       True      5319
False  False      348
       True       156
dtype: int64"	0.0841166634458744	26	58
modA0-775_modB0-375_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.872898789726201e-27	0.6894730911540804	"26     58   
True   False    9949
       True     5606
False  False    2446
       True     1999
dtype: int64"	2.718095566558385e-26	26	58
modA0-175_modB0-475_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.093030894054425e-05	0.8578495483151606	"26     58   
False  False    8605
       True     7854
True   False    1986
       True     1555
dtype: int64"	6.352819569485804e-05	26	58
modA0-275_modB0-775_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.19879962741295532	1.0502415764253936	"26     58   
False  True     11146
True   True      4383
False  False     3253
True   False     1218
dtype: int64"	0.23154698700344215	26	58
modA0-075_modB0-475_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.048971577221268e-43	2.1263182667927762	"26     58   
False  False    10210
       True      8310
True   True       938
       False      542
dtype: int64"	2.920892647979246e-42	26	58
modA0-575_modB0-875_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.696024613293791e-07	0.8009673354915255	"26     58   
True   True     9969
False  True     7612
True   False    1501
False  False     918
dtype: int64"	9.844980813100378e-07	26	58
modA0-075_modB0-075_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0003622050117495634	0.6637420337961951	"26     58   
False  False    17070
       True      1444
True   False     1407
       True        79
dtype: int64"	0.0005271174807166203	26	58
modA0-875_modB0-375_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.7547866083143537e-16	1.4492836363565509	"26     58   
True   False    10748
       True      6716
False  False     1772
       True       764
dtype: int64"	7.562159316941363e-16	26	58
modA0-975_modB0-775_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0729859099153378	0.8159987003803298	"26     58   
True   True     15069
       False     4401
False  True       428
       False      102
dtype: int64"	0.08916254265399032	26	58
modA0-975_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.988711716264357e-14	0.5024384857847007	"26     58   
True   False    10213
       True      9276
False  True       329
       False      182
dtype: int64"	1.4971779290660892e-13	26	58
modA0-175_modB0-175_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.275966626668736e-06	1.2397218181922784	"26     58   
False  False    13781
True   False     2772
False  True      2759
True   True       688
dtype: int64"	1.3410131108028045e-05	26	58
modA0-675_modB0-875_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3749899056416103e-15	1.4284522477171806	"26     58   
True   True     12038
False  True      5473
True   False     1509
False  False      980
dtype: int64"	3.701895899804335e-15	26	58
modA0-875_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0	0.9906835756726683	"26     58   
True   True     17074
False  True      2423
True   False      441
False  False       62
dtype: int64"	1.0	26	58
modA0-575_modB0-475_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.010092482708734e-129	2.010222339868716	"26     58   
True   True     6313
False  False    5305
True   False    5142
False  True     3240
dtype: int64"	3.5058872815800945e-127	26	58
modA0-275_modB0-675_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00014684800323317738	0.8798991240887138	"26     58   
False  True     9918
       False    4653
True   True     3541
       False    1888
dtype: int64"	0.000220114780006904	26	58
modA0-675_modB0-775_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.568229536306269e-19	1.3717739174383723	"26     58   
True   True     10773
False  True      4752
True   False     2788
False  False     1687
dtype: int64"	2.541424015006097e-18	26	58
modA0-575_modB0-775_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.5137526965662404e-05	1.1552639164420029	"26     58   
True   True     8965
False  True     6553
True   False    2430
False  False    2052
dtype: int64"	3.936525475607088e-05	26	58
modA0-875_modB0-375_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.142711557982477e-49	1.997688804296105	"26     58   
True   False    10642
       True      6851
False  False     1896
       True       611
dtype: int64"	3.908998264170667e-48	26	58
modA0-775_modB0-275_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.097920105200728e-73	0.5175350883796316	"26     58   
True   False    11738
       True      3698
False  False     2837
       True      1727
dtype: int64"	2.744992498279126e-72	26	58
modA0-875_modB0-675_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3121659390363705e-45	0.4912861502167669	"26     58   
True   True     11598
       False     5947
False  True      1961
       False      494
dtype: int64"	8.057159274784731e-45	26	58
modA0-275_modB0-575_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.217505190398116e-05	0.8817742970990726	"26     58   
False  True     8541
       False    6021
True   True     3022
       False    2416
dtype: int64"	0.00014087890028992753	26	58
modA0-475_modB0-275_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0039150600950604e-85	1.8761424965320601	"26     58   
False  False    8397
True   False    6205
       True     3136
False  True     2262
dtype: int64"	1.2548938251188256e-84	26	58
modA0-575_modB0-975_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4164322423994247e-05	1.494065768956396	"26     58   
True   True     11181
False  True      8337
       False      254
True   False      228
dtype: int64"	2.2793162521370053e-05	26	58
modA0-875_modB0-075_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0659961217010337	1.1722606120434353	"26     58   
True   False    16208
False  False     2280
True   True      1350
False  True       162
dtype: int64"	0.0809059285301639	26	58
modA0-475_modB0-875_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.6538608981602086e-69	0.4620484483153182	"26     58   
False  True     9599
True   True     7954
       False    1571
False  False     876
dtype: int64"	3.0815694321833085e-68	26	58
modA0-175_modB0-675_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.1269149286285563e-20	1.4742431284810575	"26     58   
False  True     11038
       False     5504
True   True      2584
       False      874
dtype: int64"	3.505957555733286e-20	26	58
modA0-475_modB0-675_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.1955025530609829e-08	0.8418620628772626	"26     58   
False  True     7249
True   True     6185
       False    3305
False  False    3261
dtype: int64"	2.337574824420916e-08	26	58
modA0-875_modB0-075_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.586675974094792e-09	0.6366933239373794	"26     58   
True   False    16292
False  False     2224
True   True      1222
False  True       262
dtype: int64"	3.2193425561343604e-09	26	58
modA0-775_modB0-975_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.49341233460102163	1.0725390183216468	"26     58   
True   True     15053
False  True      4421
True   False      400
False  False      126
dtype: int64"	0.5379885268235438	26	58
modA0-075_modB0-775_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.859376500593503e-08	1.4629023144154445	"26     58   
False  True     14242
       False     4279
True   True      1227
       False      252
dtype: int64"	7.301523109230952e-08	26	58
modA0-975_modB0-875_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.013708926348221018	0.6830356426141604	"26     58   
True   True     17018
       False     2486
False  True       451
       False       45
dtype: int64"	0.017970502703660508	26	58
modA0-575_modB0-275_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.4318122892284355e-07	1.178921110681667	"26     58   
True   False    8172
False  False    6346
True   True     3305
False  True     2177
dtype: int64"	6.005671506149763e-07	26	58
modA0-075_modB0-775_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00028766099448205543	0.7986521714160044	"26     58   
False  True     14422
       False     4058
True   True      1124
       False      396
dtype: int64"	0.00042214401705962016	26	58
modA0-275_modB0-175_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.790575921762272e-17	1.4076714241631783	"26     58   
False  False    12124
True   False     4292
False  True      2392
True   True      1192
dtype: int64"	5.1159312050350636e-17	26	58
modA0-375_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.7776853812782152	1.0304141581156947	"26     58   
False  True     12169
True   True      7338
False  False      311
True   False      182
dtype: int64"	0.8029200101692487	26	58
modA0-275_modB0-575_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.2967741783071211	1.0343587629558508	"26     58   
False  True     8339
       False    6194
True   True     3182
       False    2285
dtype: int64"	0.33779174766664194	26	58
modA0-775_modB0-675_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.84350436515075e-07	0.8347924814848167	"26     58   
True   True     10308
       False     5201
False  True      3160
       False     1331
dtype: int64"	1.5135582043045293e-06	26	58
modA0-975_modB0-075_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.8622291454209154	0.96797783933518	"26     58   
True   False    18050
       True      1456
False  False      456
       True        38
dtype: int64"	0.8785449807782253	26	58
modA0-175_modB0-675_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.42508032210173474	0.9682476717157849	"26     58   
False  True     11271
       False     5205
True   True      2386
       False     1138
dtype: int64"	0.47081681245445306	26	58
modA0-175_modB0-875_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.058913612301195e-39	0.5103788284900467	"26     58   
False  True     14704
True   True      2781
False  False     1835
True   False      680
dtype: int64"	1.7129916228886693e-38	26	58
modA0-875_modB0-675_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.4540739219920096e-22	1.5392981487342838	"26     58   
True   True     12042
       False     5466
False  True      1467
       False     1025
dtype: int64"	8.339086142691295e-22	26	58
modA0-775_modB0-575_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.469052304996564e-91	0.4868339246774713	"26     58   
True   True     8353
       False    7185
False  True     3145
       False    1317
dtype: int64"	1.0892367944786655e-89	26	58
modA0-175_modB0-575_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.540361599842277e-14	0.7486408372013065	"26     58   
False  True     9744
       False    6815
True   True     1779
       False    1662
dtype: int64"	3.94964512780071e-14	26	58
modA0-475_modB0-175_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6435438782447709	1.017428109480347	"26     58   
False  False    8716
True   False    7721
False  True     1874
True   True     1689
dtype: int64"	0.6854908182150399	26	58
modA0-875_modB0-775_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.5618762931609016	0.9703255134591056	"26     58   
True   True     13449
       False     3994
False  True      1985
       False      572
dtype: int64"	0.6058706854078199	26	58
modA0-575_modB0-675_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.206914723808663e-110	0.4961899160593917	"26     58   
True   True     7138
False  True     6439
True   False    4437
False  False    1986
dtype: int64"	1.4018616564100245e-108	26	58
modA0-775_modB0-775_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.104615572335905e-61	0.4801889176899642	"26     58   
True   True     11619
       False     3892
False  True      3867
       False      622
dtype: int64"	3.123077065907754e-60	26	58
modA0-575_modB0-175_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.362447053178177e-76	2.0707378900432176	"26     58   
True   False    9047
False  False    7480
True   True     2482
False  True      991
dtype: int64"	5.07258505030368e-75	26	58
modA0-975_modB0-175_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.042718203758362015	0.7905072523601134	"26     58   
True   False    16148
       True      3379
False  False      374
       True        99
dtype: int64"	0.05368535481302228	26	58
modA0-775_modB0-075_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.668246632739065e-29	0.5127033363681043	"26     58   
True   False    14602
False  False     3912
True   True       976
False  True       510
dtype: int64"	1.1184267322858357e-28	26	58
modA0-175_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.1937372755165655e-06	1.2178398939467991	"26     58   
False  True     11012
       False     5509
True   True      2466
       False     1013
dtype: int64"	2.018396359569072e-06	26	58
modA0-275_modB0-475_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.552232211409367e-08	1.1941324242138744	"26     58   
False  False    7771
       True     6794
True   True     2776
       False    2659
dtype: int64"	4.908138868094936e-08	26	58
modA0-675_modB0-075_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.316667789422135e-17	1.6670147799828818	"26     58   
True   False    12363
False  False     6111
True   True      1177
False  True       349
dtype: int64"	1.2184142954014092e-16	26	58
modA0-875_modB0-175_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.759041569451515e-07	1.3399302396117683	"26     58   
True   False    14287
       True      3198
False  False     2155
       True       360
dtype: int64"	1.16535199473302e-06	26	58
modA0-075_modB0-475_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0655139039749254	0.9053657711385416	"26     58   
False  False    9649
       True     8828
True   False     833
       True      690
dtype: int64"	0.08059706991642844	26	58
modA0-175_modB0-075_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.1463756527346208e-07	1.4177054898729313	"26     58   
False  False    15427
True   False     3068
False  True      1174
True   True       331
dtype: int64"	3.803703688390467e-07	26	58
modA0-075_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6776217384179861	1.0985214573391038	"26     58   
False  True     17998
True   True      1466
False  False      499
True   False       37
dtype: int64"	0.7100826600188477	26	58
modA0-375_modB0-575_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.5549755878857767e-32	0.7041361983521681	"26     58   
False  True     7659
       False    4838
True   True     3955
       False    3548
dtype: int64"	7.161071786316077e-32	26	58
modA0-875_modB0-675_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.1272147673775978e-45	1.853077202308849	"26     58   
True   True     12108
       False     5330
False  True      1411
       False     1151
dtype: int64"	6.98274634658689e-45	26	58
